timestamp,open,high,low,close,volume
2023-06-18 05:50:00,26578.03,26606.0,26530.51,26531.94,25.2453
2023-06-18 05:55:00,26545.3,26573.0,26521.87,26529.91,14.0068
2023-06-18 06:00:00,26527.69,26559.0,26463.18,26528.0,83.7555
2023-06-18 06:05:00,26532.23,26585.0,26526.65,26563.1,25.7485
2023-06-18 06:10:00,26565.18,26601.0,26553.66,26566.0,20.9616
2023-06-18 06:15:00,26567.9,26597.0,26542.62,26562.55,9.8603
2023-06-18 06:20:00,26561.39,26591.0,26543.44,26546.51,8.7482
2023-06-18 06:25:00,26545.21,26570.0,26534.92,26541.63,3.9372
2023-06-18 06:30:00,26541.53,26568.0,26534.0,26544.0,8.3413
2023-06-18 06:35:00,26544.36,26573.0,26528.54,26540.97,17.5769
2023-06-18 06:40:00,26541.36,26567.0,26541.08,26542.32,8.3958
2023-06-18 06:45:00,26542.31,26568.0,26538.0,26544.82,10.3794
2023-06-18 06:50:00,26543.88,26572.0,26528.38,26529.3,8.4769
2023-06-18 06:55:00,26530.13,26561.0,26511.23,26534.68,36.2959
2023-06-18 07:00:00,26532.0,26558.0,26532.0,26544.5,7.8206
2023-06-18 07:05:00,26544.56,26624.0,26543.32,26582.45,112.9659
2023-06-18 07:10:00,26587.0,26635.0,26585.95,26613.02,32.8254
2023-06-18 07:15:00,26614.46,26685.0,26609.7,26641.48,62.6036
2023-06-18 07:20:00,26640.91,26665.0,26596.0,26611.6,15.4781
2023-06-18 07:25:00,26610.37,26631.0,26583.81,26590.46,24.9356
2023-06-18 07:30:00,26589.76,26622.0,26584.9,26604.0,7.7456
2023-06-18 07:35:00,26606.6,26622.0,26586.77,26595.0,10.8166
2023-06-18 07:40:00,26591.58,26631.0,26585.18,26599.72,10.3943
2023-06-18 07:45:00,26598.48,26660.0,26585.83,26595.25,45.7539
2023-06-18 07:50:00,26595.38,26633.0,26568.57,26579.36,19.0338
2023-06-18 07:55:00,26576.71,26604.0,26568.74,26573.09,27.1747
2023-06-18 08:00:00,26573.35,26611.0,26540.8,26550.93,32.4954
2023-06-18 08:05:00,26576.0,26580.0,26539.77,26553.0,14.3629
2023-06-18 08:10:00,26552.99,26576.0,26523.91,26529.04,28.578
2023-06-18 08:15:00,26529.04,26562.0,26501.18,26513.93,41.4369
2023-06-18 08:20:00,26516.74,26567.0,26516.74,26531.46,11.7063
2023-06-18 08:25:00,26531.45,26575.0,26529.91,26543.43,13.4653
2023-06-18 08:30:00,26542.8,26574.0,26535.76,26545.9,8.2987
2023-06-18 08:35:00,26542.59,26572.0,26517.06,26529.38,6.127
2023-06-18 08:40:00,26531.09,26554.0,26517.47,26519.83,5.8396
2023-06-18 08:45:00,26537.6,26550.0,26506.99,26516.0,6.8889
2023-06-18 08:50:00,26516.08,26547.0,26489.76,26491.72,21.5972
2023-06-18 08:55:00,26492.26,26534.0,26487.07,26496.0,9.0646
2023-06-18 09:00:00,26510.7,26524.0,26464.2,26470.92,38.4105
2023-06-18 09:05:00,26473.83,26509.0,26469.45,26480.6,14.7648
2023-06-18 09:10:00,26480.48,26508.0,26475.71,26481.47,4.5082
2023-06-18 09:15:00,26481.5,26509.0,26463.33,26485.64,10.2942
2023-06-18 09:20:00,26481.3,26503.0,26442.99,26462.56,46.2005
2023-06-18 09:25:00,26462.56,26495.0,26453.67,26468.8,13.8175
2023-06-18 09:30:00,26468.8,26516.0,26466.05,26488.67,25.6412
2023-06-18 09:35:00,26487.37,26532.0,26487.35,26532.0,17.2339
2023-06-18 09:40:00,26508.94,26532.0,26493.87,26507.5,7.4305
2023-06-18 09:45:00,26502.21,26543.0,26502.21,26523.72,22.4122
2023-06-18 09:50:00,26522.89,26548.0,26505.26,26505.96,9.7252
2023-06-18 09:55:00,26505.95,26545.0,26505.95,26518.08,6.2779
2023-06-18 10:00:00,26518.89,26546.0,26501.67,26507.9,7.1661
2023-06-18 10:05:00,26506.59,26551.0,26504.6,26524.3,10.8738
2023-06-18 10:10:00,26514.97,26545.0,26506.04,26512.13,3.3583
2023-06-18 10:15:00,26512.12,26546.0,26476.27,26485.23,29.3678
2023-06-18 10:20:00,26487.55,26511.0,26470.21,26490.3,14.0086
2023-06-18 10:25:00,26490.39,26516.0,26481.45,26488.67,10.8091
2023-06-18 10:30:00,26488.22,26515.0,26476.83,26478.71,7.4817
2023-06-18 10:35:00,26479.64,26512.0,26470.0,26470.01,14.5053
2023-06-18 10:40:00,26470.0,26502.0,26465.02,26476.49,8.9278
2023-06-18 10:45:00,26501.0,26524.0,26474.82,26491.91,43.5835
2023-06-18 10:50:00,26491.9,26522.0,26467.97,26485.26,40.6612
2023-06-18 10:55:00,26485.0,26527.0,26477.0,26500.32,20.6425
2023-06-18 11:00:00,26499.81,26526.0,26492.51,26495.35,7.5041
2023-06-18 11:05:00,26495.34,26525.0,26484.48,26485.94,3.5652
2023-06-18 11:10:00,26485.9,26517.0,26477.27,26480.6,5.7026
2023-06-18 11:15:00,26480.61,26509.0,26465.96,26500.0,30.9616
2023-06-18 11:20:00,26467.17,26516.0,26465.95,26487.78,32.0496
2023-06-18 11:25:00,26488.66,26517.0,26479.54,26485.25,19.8252
2023-06-18 11:30:00,26496.7,26513.0,26484.06,26499.12,21.7587
2023-06-18 11:35:00,26499.0,26523.0,26475.15,26475.95,9.7506
2023-06-18 11:40:00,26506.0,26511.0,26476.28,26488.7,8.8774
2023-06-18 11:45:00,26488.7,26519.0,26484.02,26488.19,10.1633
2023-06-18 11:50:00,26488.84,26518.0,26483.04,26495.65,6.3313
2023-06-18 11:55:00,26494.88,26520.0,26489.09,26493.62,4.3515
2023-06-18 12:00:00,26493.61,26524.0,26493.61,26500.18,3.9376
2023-06-18 12:05:00,26500.81,26537.0,26500.81,26514.69,25.5334
2023-06-18 12:10:00,26512.65,26546.0,26499.73,26506.37,14.8073
2023-06-18 12:15:00,26505.97,26522.8,26480.77,26489.71,17.1956
2023-06-18 12:20:00,26491.32,26513.0,26477.55,26482.85,41.3785
2023-06-18 12:25:00,26481.47,26508.0,26462.18,26465.15,52.2201
2023-06-18 12:30:00,26465.09,26500.0,26434.06,26456.93,240.8222
2023-06-18 12:35:00,26459.35,26519.0,26439.48,26519.0,45.8489
2023-06-18 12:40:00,26498.75,26582.0,26489.7,26547.85,45.3977
2023-06-18 12:45:00,26547.88,26588.0,26521.22,26525.62,44.6719
2023-06-18 12:50:00,26525.62,26572.0,26511.25,26536.79,15.2399
2023-06-18 12:55:00,26536.02,26570.0,26520.54,26525.29,14.5914
2023-06-18 13:00:00,26525.28,26562.0,26519.2,26519.93,21.1539
2023-06-18 13:05:00,26519.92,26556.0,26512.75,26529.73,6.5244
2023-06-18 13:10:00,26528.85,26559.0,26513.53,26513.54,7.7187
2023-06-18 13:15:00,26513.54,26565.0,26509.39,26527.15,11.4439
2023-06-18 13:20:00,26527.15,26550.0,26493.71,26502.8,25.2502
2023-06-18 13:25:00,26502.79,26573.0,26502.79,26530.96,25.3559
2023-06-18 13:30:00,26539.1,26571.0,26511.06,26513.7,10.1272
2023-06-18 13:35:00,26513.69,26550.0,26479.97,26491.98,24.0893
2023-06-18 13:40:00,26489.64,26520.0,26472.85,26484.16,12.0233
2023-06-18 13:45:00,26483.8,26515.0,26474.08,26486.7,5.4458
2023-06-18 13:50:00,26487.68,26529.0,26475.96,26487.41,21.2198
2023-06-18 13:55:00,26487.4,26526.0,26475.65,26480.92,19.9186
2023-06-18 14:00:00,26480.88,26518.0,26448.36,26465.44,34.3109
2023-06-18 14:05:00,26464.6,26502.0,26449.42,26464.6,8.2504
2023-06-18 14:10:00,26469.96,26527.0,26464.6,26493.85,14.1128
2023-06-18 14:15:00,26491.69,26530.0,26487.09,26497.1,13.7747
2023-06-18 14:20:00,26502.6,26532.0,26494.41,26499.16,10.3126
2023-06-18 14:25:00,26499.16,26554.0,26497.66,26526.03,38.0337
2023-06-18 14:30:00,26526.06,26564.0,26519.14,26520.1,16.7688
2023-06-18 14:35:00,26521.17,26581.0,26519.14,26549.23,30.0215
2023-06-18 14:40:00,26549.98,26587.0,26537.75,26542.61,28.9285
2023-06-18 14:45:00,26542.36,26582.0,26538.41,26552.37,17.3938
2023-06-18 14:50:00,26552.36,26587.0,26518.31,26534.1,36.7519
2023-06-18 14:55:00,26537.41,26573.0,26515.7,26543.2,21.8427
2023-06-18 15:00:00,26535.5,26575.0,26513.63,26522.07,18.695
2023-06-18 15:05:00,26520.28,26588.0,26519.11,26549.33,38.2336
2023-06-18 15:10:00,26549.32,26586.0,26545.0,26552.76,18.8372
2023-06-18 15:15:00,26552.75,26586.0,26540.07,26543.92,14.666
2023-06-18 15:20:00,26540.67,26585.0,26536.04,26539.47,15.7973
2023-06-18 15:25:00,26539.05,26581.0,26519.5,26530.77,24.4238
2023-06-18 15:30:00,26535.8,26558.0,26527.95,26533.33,18.8278
2023-06-18 15:35:00,26537.8,26561.0,26516.22,26524.99,11.3434
2023-06-18 15:40:00,26525.18,26574.0,26525.18,26533.12,11.7367
2023-06-18 15:45:00,26537.1,26569.0,26529.44,26539.36,12.1301
2023-06-18 15:50:00,26539.36,26580.0,26538.6,26549.98,13.2753
2023-06-18 15:55:00,26548.7,26585.0,26543.6,26550.65,16.9244
2023-06-18 16:00:00,26550.65,26585.0,26515.24,26527.86,25.7985
2023-06-18 16:05:00,26527.93,26612.0,26527.35,26570.3,90.456
2023-06-18 16:10:00,26561.47,26588.0,26535.15,26551.73,67.3924
2023-06-18 16:15:00,26550.8,26624.0,26540.18,26587.03,37.1467
2023-06-18 16:20:00,26616.0,26661.0,26586.28,26620.05,292.7491
2023-06-18 16:25:00,26618.32,26646.0,26595.36,26603.9,56.2918
2023-06-18 16:30:00,26603.88,26640.0,26594.46,26595.79,30.2155
2023-06-18 16:35:00,26597.32,26632.0,26574.22,26586.08,34.0731
2023-06-18 16:40:00,26585.6,26620.0,26580.81,26594.62,11.1423
2023-06-18 16:45:00,26592.14,26621.0,26563.8,26572.1,18.6866
2023-06-18 16:50:00,26572.08,26644.0,26571.56,26644.0,26.0691
2023-06-18 16:55:00,26617.6,26646.0,26600.44,26616.3,34.0037
2023-06-18 17:00:00,26616.3,26651.0,26598.61,26623.81,72.1273
2023-06-18 17:05:00,26623.81,26677.0,26614.87,26655.0,41.8792
2023-06-18 17:10:00,26616.07,26655.0,26588.76,26596.34,34.1327
2023-06-18 17:15:00,26594.8,26628.0,26593.53,26598.62,14.9486
2023-06-18 17:20:00,26598.45,26625.0,26572.79,26588.2,28.5751
2023-06-18 17:25:00,26580.87,26610.0,26570.21,26576.43,27.8536
2023-06-18 17:30:00,26587.0,26607.0,26556.08,26567.01,16.069
2023-06-18 17:35:00,26567.01,26608.0,26562.75,26589.87,13.9921
2023-06-18 17:40:00,26588.44,26629.0,26586.14,26612.52,21.0499
2023-06-18 17:45:00,26612.51,26648.0,26599.97,26614.29,48.9881
2023-06-18 17:50:00,26614.87,26645.0,26595.42,26613.56,19.1606
2023-06-18 17:55:00,26613.34,26656.0,26612.0,26624.51,25.1072
2023-06-18 18:00:00,26625.42,26656.0,26591.65,26592.69,40.3022
2023-06-18 18:05:00,26592.31,26640.0,26588.47,26607.76,13.4702
2023-06-18 18:10:00,26607.74,26629.0,26580.81,26584.51,9.5511
2023-06-18 18:15:00,26593.8,26621.0,26582.42,26586.42,13.7779
2023-06-18 18:20:00,26586.41,26621.0,26571.37,26586.19,19.0845
2023-06-18 18:25:00,26591.8,26619.0,26582.39,26594.02,14.2492
2023-06-18 18:30:00,26594.65,26620.0,26584.98,26596.52,50.5932
2023-06-18 18:35:00,26597.51,26620.0,26586.31,26592.23,15.6789
2023-06-18 18:40:00,26592.17,26620.0,26588.3,26597.73,10.9048
2023-06-18 18:45:00,26598.42,26641.0,26591.1,26615.52,9.5834
2023-06-18 18:50:00,26614.0,26627.1,26607.68,26610.85,26.7458
2023-06-18 18:55:00,26610.39,26644.0,26608.8,26613.08,7.1541
2023-06-18 19:00:00,26612.98,26645.0,26609.9,26612.67,17.881
2023-06-18 19:05:00,26614.12,26646.0,26600.96,26610.1,21.3746
2023-06-18 19:10:00,26603.28,26632.0,26595.71,26596.62,13.7316
2023-06-18 19:15:00,26595.64,26632.0,26588.17,26602.76,12.7669
2023-06-18 19:20:00,26602.76,26635.0,26602.0,26612.25,23.1301
2023-06-18 19:25:00,26613.6,26661.0,26611.14,26631.02,32.7008
2023-06-18 19:30:00,26631.23,26663.0,26619.09,26631.26,21.8468
2023-06-18 19:35:00,26631.26,26666.0,26615.34,26637.45,35.4114
2023-06-18 19:40:00,26637.45,26666.0,26625.7,26629.94,14.3916
2023-06-18 19:45:00,26629.99,26662.0,26621.13,26636.8,22.3555
2023-06-18 19:50:00,26635.42,26666.0,26628.6,26637.27,17.156
2023-06-18 19:55:00,26637.27,26672.0,26634.4,26645.81,47.3251
2023-06-18 20:00:00,26645.14,26729.0,26572.71,26578.0,217.4623
2023-06-18 20:05:00,26575.38,26636.0,26572.62,26636.0,29.7743
2023-06-18 20:10:00,26604.29,26636.0,26473.73,26505.85,185.8305
2023-06-18 20:15:00,26509.73,26556.0,26480.4,26512.83,65.6374
2023-06-18 20:20:00,26516.3,26559.0,26329.3,26402.76,315.2846
2023-06-18 20:25:00,26403.08,26495.0,26390.32,26459.8,82.7455
2023-06-18 20:30:00,26460.52,26492.0,26409.3,26451.63,71.4404
2023-06-18 20:35:00,26449.87,26530.0,26439.74,26493.67,66.4067
2023-06-18 20:40:00,26492.66,26535.0,26478.58,26481.91,32.2864
2023-06-18 20:45:00,26481.83,26516.0,26438.41,26462.03,108.7372
2023-06-18 20:50:00,26462.01,26493.0,26455.83,26481.0,31.4305
2023-06-18 20:55:00,26484.32,26510.0,26463.44,26469.12,14.4545
2023-06-18 21:00:00,26469.85,26499.0,26443.03,26458.75,32.6676
2023-06-18 21:05:00,26458.75,26497.0,26445.41,26452.34,26.0304
2023-06-18 21:10:00,26452.34,26500.0,26450.36,26481.25,37.4396
2023-06-18 21:15:00,26481.97,26506.0,26445.62,26452.85,37.6657
2023-06-18 21:20:00,26452.45,26508.0,26441.27,26473.24,24.4686
2023-06-18 21:25:00,26479.2,26495.0,26430.58,26440.0,32.2746
2023-06-18 21:30:00,26442.2,26487.0,26436.17,26437.26,20.6255
2023-06-18 21:35:00,26437.26,26480.0,26435.2,26439.17,12.3542
2023-06-18 21:40:00,26439.17,26479.0,26426.76,26432.57,15.2897
2023-06-18 21:45:00,26432.82,26486.0,26408.52,26420.07,51.1295
2023-06-18 21:50:00,26420.08,26464.0,26410.86,26423.16,24.2323
2023-06-18 21:55:00,26423.15,26451.0,26386.31,26405.81,42.3003
2023-06-18 22:00:00,26407.65,26441.0,26370.31,26409.85,68.4063
2023-06-18 22:05:00,26408.76,26461.0,26402.9,26428.48,26.175
2023-06-18 22:10:00,26428.73,26457.0,26389.26,26398.75,58.8138
2023-06-18 22:15:00,26398.81,26437.0,26397.83,26424.46,15.1804
2023-06-18 22:20:00,26424.46,26453.0,26406.58,26416.82,14.8173
2023-06-18 22:25:00,26416.83,26443.0,26410.01,26415.9,21.5572
2023-06-18 22:30:00,26414.82,26476.0,26405.46,26450.63,32.2195
2023-06-18 22:35:00,26450.17,26477.0,26418.98,26432.69,21.1281
2023-06-18 22:40:00,26433.33,26471.0,26424.46,26433.35,20.0652
2023-06-18 22:45:00,26431.48,26467.0,26422.7,26436.51,12.7246
2023-06-18 22:50:00,26435.78,26467.0,26420.51,26424.99,11.2598
2023-06-18 22:55:00,26428.4,26450.0,26394.56,26397.75,20.361
2023-06-18 23:00:00,26403.7,26429.0,26245.27,26398.95,501.5683
2023-06-18 23:05:00,26396.89,26478.0,26369.77,26429.58,103.16
2023-06-18 23:10:00,26426.8,26460.0,26402.02,26407.38,28.1856
2023-06-18 23:15:00,26408.31,26449.0,26387.95,26390.75,32.9818
2023-06-18 23:20:00,26391.15,26419.0,26357.1,26364.56,43.6417
2023-06-18 23:25:00,26364.57,26399.0,26337.46,26352.65,74.6465
2023-06-18 23:30:00,26351.71,26409.0,26332.24,26338.74,45.5908
2023-06-18 23:35:00,26338.75,26410.0,26333.35,26362.25,40.6828
2023-06-18 23:40:00,26365.9,26392.0,26354.6,26358.59,18.1989
2023-06-18 23:45:00,26358.6,26392.0,26339.52,26344.1,20.0985
2023-06-18 23:50:00,26344.82,26381.0,26311.56,26328.87,59.812
2023-06-18 23:55:00,26327.72,26358.0,26318.47,26336.46,11.9781
2023-06-19 00:00:00,26336.46,26405.0,26312.04,26350.82,72.4617
2023-06-19 00:05:00,26351.3,26400.0,26351.29,26375.1,25.0936
2023-06-19 00:10:00,26379.44,26401.0,26353.62,26374.2,17.2952
2023-06-19 00:15:00,26374.21,26406.0,26352.3,26368.72,22.8926
2023-06-19 00:20:00,26369.38,26406.0,26350.29,26377.4,38.8128
2023-06-19 00:25:00,26376.01,26406.0,26371.28,26382.76,10.8313
2023-06-19 00:30:00,26382.76,26411.0,26371.37,26383.51,14.4438
2023-06-19 00:35:00,26383.5,26416.0,26375.51,26396.1,26.5484
2023-06-19 00:40:00,26396.48,26412.0,26353.18,26358.81,20.4067
2023-06-19 00:45:00,26358.17,26390.0,26341.54,26344.86,9.1958
2023-06-19 00:50:00,26345.76,26373.0,26302.25,26308.09,35.9917
2023-06-19 00:55:00,26304.38,26389.0,26250.0,26357.38,77.3174
2023-06-19 01:00:00,26357.07,26399.0,26337.58,26373.75,32.413
2023-06-19 01:05:00,26373.74,26405.0,26362.49,26374.4,27.004
2023-06-19 01:10:00,26370.3,26431.0,26363.4,26400.5,26.5446
2023-06-19 01:15:00,26398.96,26438.0,26390.99,26391.0,41.1227
2023-06-19 01:20:00,26403.4,26422.0,26385.49,26396.85,12.4359
2023-06-19 01:25:00,26396.83,26426.0,26392.7,26397.2,8.2643
2023-06-19 01:30:00,26402.2,26433.0,26391.73,26398.85,17.0206
2023-06-19 01:35:00,26397.61,26447.0,26397.21,26416.68,32.9273
2023-06-19 01:40:00,26422.0,26447.0,26405.65,26412.92,10.293
2023-06-19 01:45:00,26412.78,26439.0,26404.31,26411.96,13.3016
2023-06-19 01:50:00,26411.97,26464.0,26410.55,26436.04,45.1878
2023-06-19 01:55:00,26440.0,26460.0,26426.05,26433.56,9.6505
2023-06-19 02:00:00,26438.0,26482.0,26431.3,26453.0,66.1862
2023-06-19 02:05:00,26447.18,26473.0,26446.1,26450.58,37.3903
2023-06-19 02:10:00,26450.58,26481.0,26446.03,26449.97,13.957
2023-06-19 02:15:00,26449.8,26482.0,26448.38,26459.0,12.2492
2023-06-19 02:20:00,26454.82,26476.0,26420.46,26429.87,10.7384
2023-06-19 02:25:00,26430.03,26461.0,26414.04,26415.89,29.1991
2023-06-19 02:30:00,26415.56,26448.0,26412.01,26432.4,21.1422
2023-06-19 02:35:00,26431.88,26453.0,26419.0,26438.37,27.0107
2023-06-19 02:40:00,26438.36,26465.0,26432.3,26441.37,34.232
2023-06-19 02:45:00,26447.8,26478.0,26440.52,26450.85,11.5248
2023-06-19 02:50:00,26455.7,26479.0,26425.0,26447.36,27.9539
2023-06-19 02:55:00,26447.34,26470.0,26435.03,26438.51,6.4417
2023-06-19 03:00:00,26438.66,26472.0,26437.05,26443.77,34.0033
2023-06-19 03:05:00,26443.77,26472.0,26408.46,26426.52,36.5322
2023-06-19 03:10:00,26426.66,26451.0,26416.64,26430.03,27.0051
2023-06-19 03:15:00,26429.94,26449.0,26405.34,26408.01,16.6366
2023-06-19 03:20:00,26408.01,26438.0,26399.31,26404.86,23.2719
2023-06-19 03:25:00,26404.15,26437.0,26395.27,26396.03,12.3829
2023-06-19 03:30:00,26404.0,26432.0,26389.0,26403.15,12.5405
2023-06-19 03:35:00,26408.1,26435.0,26391.66,26404.88,34.4737
2023-06-19 03:40:00,26404.88,26426.0,26400.0,26402.83,10.9831
2023-06-19 03:45:00,26402.83,26427.0,26395.37,26399.48,22.4238
2023-06-19 03:50:00,26403.7,26434.0,26396.33,26402.27,10.7089
2023-06-19 03:55:00,26401.21,26428.0,26371.04,26393.86,15.8224
2023-06-19 04:00:00,26393.69,26423.0,26386.87,26396.3,8.5982
2023-06-19 04:05:00,26396.3,26434.0,26396.2,26408.93,8.3315
2023-06-19 04:10:00,26408.92,26443.0,26406.97,26414.78,10.3823
2023-06-19 04:15:00,26414.52,26452.0,26414.1,26425.93,7.8301
2023-06-19 04:20:00,26425.93,26454.0,26418.69,26427.8,9.5598
2023-06-19 04:25:00,26418.69,26453.0,26372.12,26372.17,20.4589
2023-06-19 04:30:00,26372.18,26414.0,26358.05,26386.09,35.892
2023-06-19 04:35:00,26386.11,26422.0,26375.12,26402.06,12.8425
2023-06-19 04:40:00,26402.01,26429.0,26388.89,26393.72,23.362
2023-06-19 04:45:00,26393.73,26431.0,26392.82,26416.37,22.5484
2023-06-19 04:50:00,26415.68,26434.0,26401.12,26404.46,13.1751
2023-06-19 04:55:00,26404.47,26444.0,26404.46,26424.0,5.8548
2023-06-19 05:00:00,26422.87,26426.0,26415.6,26417.9,8.1865
2023-06-19 05:05:00,26417.9,26456.0,26416.92,26432.45,12.5041
2023-06-19 05:10:00,26432.45,26462.0,26426.6,26437.1,20.0001
2023-06-19 05:15:00,26437.55,26461.0,26421.25,26434.11,15.051
2023-06-19 05:20:00,26431.9,26461.0,26429.08,26439.13,6.0077
2023-06-19 05:25:00,26439.13,26465.0,26423.16,26426.58,9.5286
2023-06-19 05:30:00,26455.0,26456.0,26418.39,26425.24,15.7171
2023-06-19 05:35:00,26425.25,26464.0,26424.64,26437.58,5.607
2023-06-19 05:40:00,26437.58,26467.0,26433.29,26439.65,11.1218
2023-06-19 05:45:00,26440.3,26474.0,26438.28,26445.19,7.0759
2023-06-19 05:50:00,26445.0,26479.0,26442.3,26454.6,22.0367
2023-06-19 05:55:00,26454.61,26488.0,26450.0,26456.0,36.4146
2023-06-19 06:00:00,26462.4,26491.0,26456.34,26469.23,21.3005
2023-06-19 06:05:00,26470.0,26491.0,26441.08,26452.4,50.3696
2023-06-19 06:10:00,26448.62,26479.0,26438.37,26454.0,16.9108
2023-06-19 06:15:00,26450.39,26471.0,26425.0,26437.13,32.9622
2023-06-19 06:20:00,26437.13,26471.0,26430.14,26444.0,12.3177
2023-06-19 06:25:00,26443.0,26470.0,26434.29,26436.34,6.3668
2023-06-19 06:30:00,26436.34,26470.0,26427.45,26427.55,13.5147
2023-06-19 06:35:00,26427.56,26459.0,26421.15,26421.21,18.3764
